,temperature,has_children,toCoupon_GEQ5min,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,direction_opp,Y,destination_Home,destination_No Urgent Place,destination_Work,passenger_Alone,passenger_Friend(s),passenger_Kid(s),passenger_Partner,weather_Rainy,weather_Snowy,weather_Sunny,time_10AM,time_10PM,time_2PM,time_6PM,time_7AM,coupon_Bar,coupon_Carry out & Take away,coupon_Coffee House,coupon_Restaurant(20-50),coupon_Restaurant(<20),expiration_1d,expiration_2h,gender_Female,gender_Male,age_21,age_26,age_31,age_36,age_41,age_46,age_50plus,age_below21,maritalStatus_Divorced,maritalStatus_Married partner,maritalStatus_Single,maritalStatus_Unmarried partner,maritalStatus_Widowed,education_Associates degree,education_Bachelors degree,education_Graduate degree (Masters or Doctorate),education_High School Graduate,education_Some High School,education_Some college - no degree,occupation_Architecture & Engineering,occupation_Arts Design Entertainment Sports & Media,occupation_Building & Grounds Cleaning & Maintenance,occupation_Business & Financial,occupation_Community & Social Services,occupation_Computer & Mathematical,occupation_Construction & Extraction,occupation_Education&Training&Library,occupation_Farming Fishing & Forestry,occupation_Food Preparation & Serving Related,occupation_Healthcare Practitioners & Technical,occupation_Healthcare Support,occupation_Installation Maintenance & Repair,occupation_Legal,occupation_Life Physical Social Science,occupation_Management,occupation_Office & Administrative Support,occupation_Personal Care & Service,occupation_Production Occupations,occupation_Protective Service,occupation_Retired,occupation_Sales & Related,occupation_Student,occupation_Transportation & Material Moving,occupation_Unemployed,income_$100000 or More,income_$12500 - $24999,income_$25000 - $37499,income_$37500 - $49999,income_$50000 - $62499,income_$62500 - $74999,income_$75000 - $87499,income_$87500 - $99999,income_Less than $12500,Bar_1~3,Bar_4~8,Bar_gt8,Bar_less1,Bar_never,CoffeeHouse_1~3,CoffeeHouse_4~8,CoffeeHouse_gt8,CoffeeHouse_less1,CoffeeHouse_never,CarryAway_1~3,CarryAway_4~8,CarryAway_gt8,CarryAway_less1,CarryAway_never,RestaurantLessThan20_1~3,RestaurantLessThan20_4~8,RestaurantLessThan20_gt8,RestaurantLessThan20_less1,RestaurantLessThan20_never,Restaurant20To50_1~3,Restaurant20To50_4~8,Restaurant20To50_gt8,Restaurant20To50_less1,Restaurant20To50_never
income_$62500 - $74999,0.001681368106685178,0.03302505219671378,,0.009558116664169376,0.0027304373703126647,0.004165771185312702,-0.00416577118531271,-0.02316317785634678,0.002584028463939081,0.0005423690781596793,-0.0032270938221058776,-0.0076676898379226845,-0.008095327021268613,0.024041316403035067,0.003258491660945029,0.0002610257431853679,-0.0037008630097823247,0.002680270680756231,-0.0017604318718619143,0.0023773986303271487,0.0006745575433900458,0.0022026592823930456,-0.0032270938221058776,-0.0035962633136466214,-0.0012942755899425426,0.003939438657835286,-0.0025702421614016108,0.0019689406531314887,0.0071426729888176615,-0.0071426729888176945,-0.05475611014929138,0.05475611014929134,-0.036297446813938546,0.0034004357076668503,0.017900510873509887,-0.02256046235533419,0.12963391318651007,-0.004535102274117363,-0.07099162290334957,0.01456836194852045,-0.021239172250635388,0.023944482975864014,-0.059050317489341066,0.0629496178717382,-0.025967041364981996,-0.03457192233746006,0.08520391256686433,0.06501519897323095,-0.07649407898459679,-0.02342013758169761,-0.06649110610809264,0.026774462889019898,-0.026566495328714405,-0.016530237689212003,0.06778239767107982,0.016514620738038308,0.08202249815977333,-0.031067547712640073,0.008301253627732545,-0.01634063561682029,-0.041805569583782745,-0.037408034043507676,-0.03908972963253506,-0.028846317060968397,0.01651462073803828,-0.032663492593706586,0.008400612961010776,0.0016149758938333765,-0.030965216464882234,-0.023420137581697642,-0.03314731631563532,-0.01827768343209404,-0.009784125178181361,0.004835228096593,0.016721772057471475,-0.014712581686128458,-0.11033947696388358,-0.11170086138419956,-0.11881367818987718,-0.11022569819546273,-0.10547486835976294,1.0,-0.07348901253392451,-0.07368243675928138,-0.0827597320316086,0.014083688830064537,0.09306901348384453,-0.0014845725262785726,-0.09125304802336659,0.01912084892732144,-0.001246945649154954,0.02706976913746969,-0.018313176822660336,0.04138369320295031,-0.051601084127653865,-0.025630700549811033,0.06058659318034045,-0.004245160738642904,-0.0334175976328262,-0.028626209695156103,-0.04937170319119675,0.041126116750291604,0.03972964705132734,-0.025744839042972062,0.02651052989389735,0.028997650719351106,0.01187495662053464,-0.0030253212167937497,-0.008106015969318182,-0.029323537639913244
income_$75000 - $87499,-0.04374579899788281,0.01645910068046503,,0.004102878284023639,-0.0011976796028529296,-0.004938824614769137,0.004938824614769057,-0.0416412219867849,7.786454848086858e-05,0.005735614002243563,-0.006697756200486797,-0.01513244867197326,-0.01590547990635432,0.01824790836745582,0.0343729202334284,0.021069629184978327,0.03195987031075493,-0.04007877869195097,-0.0003680576814094584,0.014283368175065907,-0.008242791767581083,0.0019510795194962937,-0.006697756200486797,0.012738910058060729,0.0036722799297346934,-0.02071349045761798,0.006679607978591318,0.003362293375393463,-0.003029586773612993,0.003029586773612987,0.0008267626903658612,-0.0008267626903659473,-0.05104939352373585,0.009380210106689529,0.04175075384832299,0.0038564001866147487,0.10974758366911219,-0.003979700638378859,-0.052501874436964524,-0.05609205778849274,-0.05609205778849278,0.09534526922732176,-0.047753906759334976,-0.02641441754053301,-0.025532495659897826,0.042099928795379486,0.07149632288650995,0.05938930423361269,-0.028126304757573134,-0.023028213062629022,-0.1207472046835126,0.08900929143799942,0.040684126574169435,-0.016253612266588717,0.08692094232113762,-0.03652803559272474,0.06441103391609816,-0.030547647534707893,-0.045863587484479273,-0.016067183091912757,-0.0411059738749032,0.017307346218220505,0.013414249976829341,-0.02836358808887823,0.017923666483607843,-0.032116885060713606,0.032369233256784605,0.0036307561127537614,-0.03044702875020658,-0.02302821306262903,-0.03259261222988421,-0.02532489584605624,0.06823233249106951,-0.0810610462696604,0.018131141210581035,-0.05199219077376253,-0.10849299991854172,-0.10983160223809794,-0.11682538954208817,-0.10838112518202231,-0.10370979815419623,-0.07348901253392451,1.0,-0.07244939730808414,-0.08137478849480874,0.013543101156796715,-0.0831146558178355,0.08538780974948444,0.03473636773555963,-0.02317823944071661,-0.05176239759521248,-0.0017264132974457527,-0.060414508186678935,-0.03576545898493779,0.1335927829916712,-0.00026523830476596837,-0.0028986316714672933,0.04513260836297461,-0.030326643856839867,-0.028147164111909973,-0.005963059109181657,0.053738279278569286,-0.022059106094853998,-0.028504981452460332,-0.0326869742964026,0.015126990685296299,-0.0029926608696390117,-0.04018201439146397,0.025878046304543788,-0.0346124939429514
income_$87500 - $99999,-0.018819280658432535,0.10045382966250231,,0.022521980653697184,-0.006761147586293615,-0.011230183411786929,0.011230183411787073,-0.025096266260015515,-0.009760756616059707,0.01759998084078605,-0.01048639304562515,-0.022639425994447914,-0.005393083578691374,0.06953132913114007,-0.018152464478135576,0.010479627952459165,0.01143102975930663,-0.016471956283445787,0.005899120148045966,0.0028282637137243194,0.0029283478879385833,0.0004198396841840734,-0.01048639304562515,0.0031135589822165436,0.004712195091308093,-0.012348342760819994,0.004136157107090582,0.0034513150277000835,0.0008011868928353853,-0.0008011868928353031,-0.04139865232708513,0.041398652327085124,-0.032199839820404356,-0.039197803861962886,-0.018330124166620408,0.07471745101614966,-0.03267950013729608,0.030405530412027065,0.012886744509050195,0.0525114969890256,-0.05623969295805508,0.12431847815457853,-0.06293308058604366,-0.04451132765487602,-0.025599697586065312,-0.058298207084776094,0.02495666908208629,0.09471992721932705,-0.019542946312278774,-0.023088823678004022,-0.04610714096416548,0.027984486687110222,-0.025290841486590974,-0.016296392027174787,-0.021089808723473658,-0.03662417795121758,-0.027699781667382576,-0.030628049418705686,0.00911983093205897,-0.016109472168007986,0.007296561924482482,0.07105425489680803,-0.03853674522440745,-0.028438241494404593,0.07203192503301444,-0.03220141720231604,0.10738611777137573,-0.029607506526862414,0.034290802350616656,-0.023088823678004005,-0.032678396492804,0.05769850126930593,-0.08411066798445,-0.02937613738859858,0.01791129401258859,0.048101507475839765,-0.10877855518377509,-0.110120680725481,-0.1171328757865627,-0.10866638599120719,-0.10398276395790286,-0.07368243675928138,-0.07244939730808414,1.0,-0.08158896820529174,0.048536927095395255,-0.08333341488620596,-0.0002937964403157358,0.025037177465068967,-0.014166399244177612,0.069028137531808,0.0034949108446589725,0.01455019845611789,-0.0024725602777593138,-0.08156955584388108,0.04710024245746129,-0.024729723699877356,-0.10428787918784849,0.07583998977542525,-0.028221247886158735,-0.028400883101945867,-0.00557048013884755,-0.045973373459182586,0.09317616487416132,-0.03277300692175049,-0.014065394056553226,0.028053205246029455,0.009288022895364735,0.06079964350968016,-0.08497120272306734
income_Less than $12500,-0.012504994031422906,-0.1325204203754286,,-0.016291053612452505,0.00915960272228648,0.03692078084158069,-0.0369207808415809,0.011270835334961605,0.030137438417675973,-0.03413495101610326,0.009057390163437783,0.051950806516324256,-0.005621824411756923,-0.06998990064293285,-0.016036109057728006,0.026184680465531945,0.013601541868354869,-0.029556542746417835,-0.012593037792358907,0.030523451048434676,-0.02030175812794494,-0.006433082141722564,0.009057390163437783,-0.0013012140811817527,0.011901562278324632,-0.014348489157114548,0.002826499206180734,0.00381302705536508,0.02015576627528389,-0.020155766275283846,0.006934799812738912,-0.006934799812739069,0.08943494436119384,-0.018999439870198004,-0.09591900296711137,-0.05990719563434367,-0.07096989063665848,-0.015378741494162934,0.024365183285572488,0.1981073000899242,-0.03032207800591383,-0.203268063091819,0.19489819568369196,-0.014260611821639778,0.17421997484913973,0.021588158646483026,-0.1302200706560358,-0.09018950694912171,0.09247553783524501,0.05129744669173673,0.12388078422854013,-0.03670420599419825,-0.06699630471997568,-0.01830402327297023,-0.06394886729351898,-0.04113608732869377,-0.08746075633058299,0.024140984747199647,-0.08355116246855915,-0.018094075853525345,-0.0063324515598088505,-0.04142212221033489,0.0035895600257184893,0.03099761291968046,-0.04113608732869377,0.019588209684688856,-0.07910031672385878,-0.07023533340135732,-0.03428795480634042,0.05129744669173697,-0.03670420599419811,0.006607173682404059,-0.025186210391472584,0.18875351308845356,-0.04104033170026697,0.22205554605149697,-0.12217951079991768,-0.12368697926960498,-0.13156304050933285,-0.12205352294273826,-0.11679290288914228,-0.0827597320316086,-0.08137478849480874,-0.08158896820529174,1.0,-0.0014698351175849,0.022764535798803203,0.03044275795030211,-0.03979675478848304,0.014457118700036069,0.014137026202047489,0.030990507667423454,0.04621235611206505,-0.06825517960319469,0.00040924101632581046,-0.07219621019257624,0.023504698176837074,0.01947170842341654,0.03926978002829998,0.031714663707843906,-0.07267029213966895,0.03990722399090725,0.0010918715135954252,0.04147128029173038,0.018001373543077886,-0.0742664223958919,0.06662428208575837,-0.04525101955877696,0.007259301637124471,0.0540536139274242
Bar_1~3,-0.012566054422364453,-0.08570722010155181,,-0.020204963761528423,-0.01217256624323993,0.001042312745174929,-0.0010423127451749342,0.05543576196469958,-0.0011007340128438535,0.0027671639579548374,-0.002085507930522147,-0.00015849357933372103,0.0030091021492558946,-0.025738932463881294,0.020268996770795893,0.007786026402101252,0.016541940175477086,-0.018479630315224472,0.0024938392105670524,-0.002508825233331031,0.0023195906709602785,3.390257243441079e-05,-0.002085507930522147,0.0020861705359247478,0.0008763952145246204,-0.005260489675211909,-0.005200282286601822,0.007280936724892335,-0.011072856457437094,0.011072856457436957,-0.1002224958811619,0.10022249588116207,0.07176260598146218,0.05031834549238206,0.018396072379004112,-0.034081320245945776,-0.03232198509101878,-0.05879481421567478,-0.03261583911731164,-0.058266640704476354,-0.011352225901968532,-0.07697291934033099,0.014516356820440727,0.09953747888960832,-0.04692816631608245,-0.08977598978755476,0.07124264419499245,0.006576956789672285,-0.04986966279952006,0.06553285715164663,-0.006472876813506559,0.016859344936107117,-0.06586777252167274,0.04625394284687962,0.02139754643659351,-0.06713772724487456,0.02604141987762246,0.02561255042267183,-0.04776176421958383,-0.029531129679285114,0.04722073180690292,0.06897582360422834,-0.03791242001434237,-0.008182028137253725,0.07035756483919378,-0.020096030315215584,0.05243899194292771,0.010358420126194987,0.026060795884135204,0.0655328571516467,0.016859344936107017,-0.05245363381266876,0.020279804410328634,-0.02260125990201587,0.0019207933613124841,-0.04080227104053057,0.01082111918029684,0.02081034982236229,-0.04192882403513123,-0.029090737424602817,-0.013077059960031846,0.014083688830064537,0.013543101156796715,0.048536927095395255,-0.0014698351175849,1.0,-0.15276291215235555,-0.08241474275847083,-0.30885734231013817,-0.41056826600964597,-0.024108162674786177,0.15594577432301976,0.029584616119294565,-0.059938280493550745,-0.05870094443267875,-0.04756755034262892,0.1497859366552419,-0.08525452363833545,-0.03885068960697805,-0.051733869511409285,0.005889679130456259,0.07664798159583601,-0.025779051517047912,-0.08482629121752919,0.016470735072497675,0.04521930846361032,0.16667524193904915,0.013118562080431863,-0.04320728548126131,-0.10298045680457528
Bar_4~8,0.021699079892609715,-0.1119189782071245,,-0.0009032484505628622,0.010108510469103604,0.0001528901531841767,-0.00015289015318408752,0.04260793913671337,-0.005511811138078643,-0.004069372255393541,0.01024473615603656,0.017749794766947356,0.026269179294629453,-0.052448029977958645,-0.022488101827901306,-0.01409533862126614,-0.02261694774003687,0.02777080146968803,0.0005324937708855645,-0.016147555858610784,0.003061005836205625,0.00028083747861840796,0.01024473615603656,-0.01601083936589857,-0.006709620555431688,0.019574548642947075,-0.0024120111607155693,0.00035584466476274893,0.0042132885387559625,-0.00421328853875579,-0.12437678146682939,0.1243767814668293,0.04654111432122447,0.13578612560171108,-0.029633035425995484,-0.04169215977265206,-0.05062389077833636,-0.017941506347164973,-0.05200656713280402,-0.06451872475394525,-0.03224357325499966,-0.14703798358436418,0.18172305473447734,-0.018533009211183185,-0.029368222966143127,0.040313867230876065,0.09470249449501757,-0.03927507052148402,-0.06164214308502634,0.04940061031612434,-0.06346794086025752,-0.03748897545176822,0.023339786071168423,-0.01869538001332727,0.05943935130323868,0.05472518038203172,-0.09013410319492515,-0.03513679727358266,-0.009844259865969646,-0.01848094372624387,-0.004090287577183731,-0.04230776502695243,0.0018493806449338087,0.09387720370479972,-0.0420156144582165,-0.03694178015361325,0.1039054079674376,0.10414542800088773,-0.03502106260599731,0.04940061031612427,0.01652157135550744,-0.06241950116652909,-0.006747891082128864,-0.018363396942196138,0.006561356509672124,-0.021586105992044483,0.02227861562186544,0.021965225471835145,0.023713607282071555,-0.03161847660673185,-0.003983446044904798,0.09306901348384453,-0.0831146558178355,-0.08333341488620596,0.022764535798803203,-0.15276291215235555,1.0,-0.05157615843597605,-0.19328671895253705,-0.2569386644639029,0.07833291241718117,0.04537139555883805,0.05791582798457025,-0.08742910193823049,-0.06552546499357004,-0.025990468742435914,0.06556327685134768,0.052945110009634005,-0.09263509727620109,-0.032375691061079084,0.01926154111705511,0.0753057379326474,-0.0020243273750327998,-0.10324812121018333,-0.037597513459410134,0.07682886664865413,0.008015017542766007,-0.002079249071840171,-0.02949500905527812,-0.05497999921216435
Bar_gt8,-0.012676678895070688,-0.09399293296988105,,-0.014925692803528935,-0.006352166498893974,-0.015342514802109932,0.015342514802109956,-0.0001778245037867755,-0.012301715157458057,0.007531351805310968,0.0036914416771983882,0.006542961364793461,0.03344221906637794,-0.03696494237219827,-0.028791602995170012,0.0016507656803041709,0.017867121147906527,-0.015053162799791114,0.004766198379137034,-0.011926420833415058,0.012749285319834948,-0.008577162315952892,0.0036914416771983882,-0.008087615201487727,0.0016638409251702624,-0.00033566929437162156,0.0025986817222169445,0.0039165281297289896,-0.012336240757773937,0.012336240757773936,-0.016143655813093065,0.016143655813093072,0.024193777434398395,0.08318170080472079,0.017960288639838777,-0.05674916935133349,-0.05187047831109565,-0.04023130004534809,-0.036225601241319696,0.021316443012731903,-0.03480749370893039,-0.11535852421246641,0.12275598912829706,0.014351742496652317,-0.015843993197865888,-0.05189718095225165,-0.022575823031475036,-0.03852887189396885,0.16367406691881117,-0.014289979952737678,-0.004510951706796662,-0.020225094066383564,0.06463284962420102,-0.010086053694980337,-0.03523770154991398,-0.022667190672298394,-0.05961369262488059,-0.018956107001749028,-0.04603914114228286,-0.009970366508941182,-0.02550799495438872,-0.02282480428171356,0.05624224843251195,-0.017600805762716342,0.061445106185467994,-0.0199298852418027,0.00020978004003642086,0.012272552423876091,0.08145942743430372,-0.014289979952737729,0.07369497665467657,-0.033674974241266975,-0.012594036160032953,0.03943627556144628,-0.02261442651244657,0.02412008949812791,-0.034989063433489107,-0.03610273001243395,-0.04179501092904475,0.06218277790637921,-0.032457147477603136,-0.0014845725262785726,0.08538780974948444,-0.0002937964403157358,0.03044275795030211,-0.08241474275847083,-0.05157615843597605,1.0,-0.10427711148380701,-0.1386169826049044,-0.04819463007092995,0.03125200828906595,0.17814421067937825,-0.051848527272712046,-0.042290838675072454,-0.014640296136619003,-0.07174955379974304,0.16735956330534948,-0.03798857760784736,-0.01746650553352528,-0.12144039921580917,0.06843858535597884,0.12278266659906119,-0.016834607800051585,-0.020283649718755785,-0.023904982481778327,0.007687011462655846,0.4321048050376094,-0.09657119008022404,-0.01629655985049268
Bar_less1,0.004688164321374434,-0.0008890673601892781,,-0.0017768941998547079,0.004443265327487356,0.013770763794690069,-0.013770763794689967,-0.0012363105677335481,0.012740935940122681,-0.00975211587326752,-0.0015706270788093865,-0.0026746510977044874,-0.02372186750063963,0.00030106375376197364,0.04183871476647682,-0.0008092996078572881,-0.0011700051832915681,0.0014947925787557018,-0.006424993738870318,0.013796200936938964,-0.005729665282192241,0.00047877235658035056,-0.0015706270788093865,0.007808847576734058,0.0020510464434733825,-0.006431605656122857,-0.0029498588645024896,0.0006899026144932037,0.0053989051272172114,-0.00539890512721711,0.0343382338046761,-0.03433823380467616,0.0032307257283082967,-0.08036832571698786,0.03779505370008187,0.07606794411779441,0.13690384329111682,-0.008544150274542727,-0.08338461317561408,-0.0696508371335096,-0.0291217278467545,0.17579554647169665,-0.09303464837076186,-0.08955855259723129,-0.016330629393866997,0.0055007541310823456,-0.04410139948028253,0.1001487488526005,-0.02017463251263189,-0.05355310326942799,-0.014089767771309561,0.05985058240659062,-0.003906459667485459,0.029462542799613505,0.0482845658932559,0.06552328270962683,0.08753847679213198,-0.07103987263862573,0.0328632572069195,0.030670875243013446,0.030136475604287897,-0.025201860099142746,0.026292675594449224,-0.027130000184502404,-0.024207014364847224,0.08792608922925088,0.011356116546026128,-0.016202275754683443,-0.07080587931302076,-0.005905200029046342,-0.041883999114783826,-0.06542900886678997,-0.053248311889302166,-0.03556913031597943,0.037004407819517623,-0.04728036871200496,0.13669420085903622,-0.052362782870962854,-0.005646899907102795,-0.007212816171029839,-0.015762457279465788,-0.09125304802336659,0.03473636773555963,0.025037177465068967,-0.03979675478848304,-0.30885734231013817,-0.19328671895253705,-0.10427711148380701,1.0,-0.5194807556685713,0.06218532634390766,-0.05305583132309781,-0.06001978095719861,0.11382163372140865,-0.09990831901930003,0.016003459490928625,-0.015285060438560837,0.04160010997177081,-0.021752932370130647,-0.06545744484503009,0.020210074525052073,-0.10291482807153701,0.02803851641581242,0.09931700225376149,-0.07601496934649858,-0.0015478618075385154,-0.03681108143447435,-0.06573134083773619,0.061441875963193476,-0.03159245778321724
Bar_never,-0.0024073856077730764,0.1653452160541539,,0.023395014105340582,0.0020650007448378403,-0.008456430662177336,0.00845643066217722,-0.06806009217727371,-0.0035350636938327375,0.006531571452464961,-0.003979483415046545,-0.009777134745087407,-0.006862877960401025,0.06283570888668118,-0.032216115477929366,0.0019971637056150795,-0.005208510192238053,0.0025889536578254896,0.001980935631742082,0.002619971350750878,-0.0026015162865597897,0.0022054458396649173,-0.003979483415046545,0.0030366065650194772,0.0007193045236405503,-0.0009963820145267653,0.007425527470990591,-0.008010558939371743,0.005663030310969955,-0.005663030310970018,0.12630944237984093,-0.1263094423798407,-0.095640100027654,-0.07258523600944955,-0.03833907251667579,0.0006504921186893297,-0.05288254049874224,0.078897146951795,0.14441691637615522,0.14076736946218055,0.06580478853371771,0.02394380479786227,-0.07151808581948227,0.007378074690642967,0.07493863579654707,0.06148983491884752,-0.06414832671309804,-0.06162064980886391,0.04008913172743967,-0.027619232197237144,0.05604136423648691,-0.04014756190987132,0.022047616224041687,-0.050246029264013475,-0.08393061541820586,-0.029609463349162327,-0.02965411994784047,0.0706985607706287,0.029388885491501225,0.00971495278670623,-0.054936787220665854,-0.0008551793419164433,-0.013043495231811579,-0.01666820618293091,-0.030871772964011678,-0.03637520217225658,-0.11247418490139463,-0.05739791420869233,0.036902462943351394,-0.07118886857054618,-0.009138581296985027,0.14916146875786643,0.040338770508687956,0.04830692152139124,-0.03168955794121444,0.08062757153243146,-0.13497542211319258,0.03037710641127398,0.039222648597082015,0.027720610741496513,0.03798152872857969,0.01912084892732144,-0.02317823944071661,-0.014166399244177612,0.014457118700036069,-0.41056826600964597,-0.2569386644639029,-0.1386169826049044,-0.5194807556685713,1.0,-0.06644668066471243,-0.11384208024763412,-0.0610868313524052,0.011659052262006272,0.1903647390503871,0.043551958894291094,-0.12098878823040306,-0.05481516360523874,0.11700562754242076,0.12600552403675913,0.005798028991456316,-0.03364925629835979,-0.044187738581698395,0.04255120283075878,0.08448462893179133,-0.071334634245754,-0.10813715901126375,-0.09196476683888606,0.027542659600595615,0.14903301445409686
CoffeeHouse_1~3,0.008818731777425952,0.005219565754707884,,0.006491500648246065,-0.005881982633679484,-0.020038578322374233,0.0200385783223744,0.09947433432125304,-0.0167674171948334,0.018717593461184824,-0.004723111881138171,-0.030348655104524717,0.011032946277565459,0.02511967149743035,0.012305453539353715,-0.019903272393940748,-0.01148737415281772,0.023356993095426756,0.005223674727909793,-0.02827875186997805,0.019549685688927964,0.007356156693895965,-0.004723111881138171,-0.005316545688413011,-0.004951045972576431,0.008513099938286021,-0.004440759189434489,0.003260524928247006,-0.01970666292396472,0.01970666292396469,0.036855474742144914,-0.03685547474214483,0.003932370297393598,0.042305641946809476,-0.010521110066426989,-0.053562133777976785,0.04017755784918424,0.0019383699838087145,-0.0763097232075556,0.08308374966271481,-0.061999974136803034,0.026363156573830895,-0.0034512591339555363,0.01726513862481073,-0.056524801788004814,-0.0005240773272646535,-0.031023000359199887,0.03440554718816623,-0.034382745818074545,0.04648622436632004,0.015652614267742716,0.030321115952281746,-0.013841667877825564,-0.035982859801323853,0.05687341899207138,0.01231941611638395,0.003108573940771374,-0.030686685550956026,0.06052139027706744,-0.03557013586370196,-0.007793600975607425,0.03497992652101357,0.09237749521775881,0.016638493150189948,-0.02015468773496721,-0.0007353371828784652,0.03858607710617382,0.0133799949603551,-0.06740478048302133,-0.0509807265312294,-0.07215475410580667,-0.09294517768863876,-0.02607223626780116,0.02772366482306803,-0.021245015440605208,-0.03027474270565384,-0.0035312758613422787,-0.011794192034367913,0.02119429743289881,-0.0487356167724331,0.019469973068783453,-0.001246945649154954,-0.05176239759521248,0.069028137531808,0.014137026202047489,-0.024108162674786177,0.07833291241718117,-0.04819463007092995,0.06218532634390766,-0.06644668066471243,1.0,-0.2374552189810121,-0.18940249442255463,-0.3647083636374759,-0.3308543782053646,0.06958299571869711,0.007638317795972848,-0.03827762693905027,-0.06210829045823573,-0.022299142909695896,0.09700061361992848,0.0445102605465743,-0.073357270358656,-0.11005342631520905,-0.037776737851437266,0.08689181815863518,0.015579558420702461,-0.024535836041012386,-0.009534256590032307,-0.08916599634813706
CoffeeHouse_4~8,-0.029256515202717815,-0.0008142945479543876,,-3.258203643488732e-05,0.0073788549113804475,0.0035340898023965557,-0.0035340898023967157,0.049773503789160414,0.010086500992790948,-0.012485726162795823,0.004256214465658163,0.019880753872332697,0.0014439531757288646,-0.015125300172663194,-0.02300451762333205,0.02171219835961478,0.02319121341887845,-0.033745767800326364,-0.010292220443780812,0.01824153931652559,-0.011952288830235696,-0.00041417430844039926,0.004256214465658163,0.0028047435327973047,0.004825825469841886,-0.008853020187760205,0.0055167637691833134,-0.0013817552205884506,0.008499106352388116,-0.008499106352388071,0.005578702002692328,-0.005578702002692348,0.04047853760248107,-0.11544446097674747,0.014199763871605013,-0.019005470313066895,0.016733291486852625,-0.0033742573170794407,0.07762844371880283,-0.005078621782266391,0.04904796912496769,-0.055732623839585924,0.05196268337503808,-0.011078639451209292,-0.03789971951343632,-0.01221871330988278,0.04937029496884473,0.09888618998861688,-0.05047105204191407,-0.034182432755293896,-0.08196143965561503,-0.04837955827651177,0.01201207243231327,-0.024126405588756367,0.0084796273920984,-0.014563062423717353,-0.042417269074722264,0.04898315332531078,0.013663336933233568,-0.023849675357467803,-0.061016553216627904,-0.015203972048924663,-0.057052698769410465,0.059309928848305965,-0.014563062423717126,0.02991475140540839,0.0039028040664657285,-0.044508950731083886,0.0021207918913143313,0.09025686961094943,-0.004097160765847087,0.05584141592533929,0.004875998885847401,0.030214087813317077,0.025399638743480748,-0.005483811874390388,-0.028682349239635,0.032743392697482394,-0.014189638626668714,-0.023563360353205092,-0.012136816376005768,0.02706976913746969,-0.0017264132974457527,0.0034949108446589725,0.030990507667423454,0.15594577432301976,0.04537139555883805,0.03125200828906595,-0.05305583132309781,-0.11384208024763412,-0.2374552189810121,1.0,-0.12699383609839285,-0.24453592491850065,-0.2218369235650585,0.00033286193794709206,0.09519043082722183,-0.02861795977588051,-0.08790213416405043,-0.04178085993432868,-0.07006623478644297,0.1198862941759567,0.050322533436479876,-0.09268283780899396,-0.004361355833852025,-0.024402065747756337,0.0968346108479273,0.012733146386222256,0.004471215686208818,-0.04168168800538935
CoffeeHouse_gt8,-0.0001477279740240871,0.03623852732398404,,-0.005494353351535888,-0.0023254386671475256,0.008330261641441367,-0.008330261641441362,0.008949031650871972,0.006075402435813928,-0.0086562903171314,0.003874410185263933,0.014500053226367238,-0.0023141977950339003,0.02111346874193672,-0.042356776811243675,0.0004900104059030591,0.0041878266122311264,-0.003603112744749183,-0.0003650339681432717,0.008623018855007077,-0.004884880598695557,-0.006644819862182798,0.003874410185263933,-0.0015328635755358583,0.006801349331375973,-0.00553819220242172,-0.0020765333484919733,0.0027559620731732945,0.001863899611277802,-0.001863899611277856,-0.004682818419709135,0.004682818419709152,-0.020639754320487914,0.09000470863362302,-0.0704847487740271,0.036407643614856815,-0.02117283242200069,-0.049109777401805166,-0.02150189845492074,0.059659330288621845,0.05679406750728913,-0.017159869106028097,0.010037500314001468,-0.013261326604000156,-0.0302301269458896,-0.09901912660071732,-0.06920461778912405,0.12502726829911498,0.05667350766635095,0.04684270156993878,-0.0054406837721513454,-0.038589208760938694,-0.013409025052751681,-0.019244055445781394,-0.004902249577677756,0.003986802837082976,0.04535591643078505,-0.036167998427311096,0.00933697330199214,-0.019023325843319318,0.020349026176033326,0.05029295820058152,-0.0005287638645711891,-0.03358210180426804,0.003986802837082984,-0.038025954275079016,0.012875057934950933,-0.04521641599350379,0.020307085265405304,-0.027265090475023932,0.01175668351161336,-0.06425140010475343,-0.03183232761538574,0.09590190708346862,-0.04314802308623998,-0.010302420397017823,0.008562330898328202,-0.023676124946562228,-0.0521174246596537,0.07239973022865745,0.007724035233186992,-0.018313176822660336,-0.060414508186678935,0.01455019845611789,0.04621235611206505,0.029584616119294565,0.05791582798457025,0.17814421067937825,-0.06001978095719861,-0.0610868313524052,-0.18940249442255463,-0.12699383609839285,1.0,-0.19505031034585982,-0.17694480188118192,-0.15408936531909348,0.0911149395807722,0.1705097035455397,-0.08114634982005112,0.027522610439189615,-0.06826170549744676,-0.05284303011907722,0.3120032793780833,-0.09117183073645324,-0.038700932161882896,-0.0022800229224357745,0.07447436506424421,0.1992914230202163,-0.018283814591529914,-0.0960851827275244
